"assetid","estimated_scope_2_emissions"
19449,2594.09399414062
19451,223.75
19454,9465.068359375
19455,494899.96875
19456,19749.41796875
19457,69968.8671875
19458,3399.0029296875
19459,21690.736328125
19461,4904.1943359375
19462,15236.3466796875
19463,1601.40112304688
19465,3083.86279296875
19466,6408.87109375
19467,3398.30615234375
19469,62254.55078125
19473,35938.3515625
19476,12359.998046875
19478,393143.375
19479,936461.4375
19480,39979.46484375
19482,48257.4296875
19484,3399.0029296875
19485,36787.671875
19487,152953.551218869
19488,15236.3466796875
19490,1012031.3125
19491,3399.0029296875
19492,41211.23046875
19493,28588.224609375
19495,14390.0986328125
19497,33782.140625
19498,189.5
19501,3399.0029296875
19502,15236.3466796875
19503,3399.0029296875
19504,80791.4453125
19506,11078.435546875
19507,57366.7421875
19508,38681.2734375
19509,0
19513,63618.74609375
19517,81506.3515625
19518,152329.375
19521,18173.13671875
19524,3474.078
19525,97974.234375
19526,19002.7890625
19529,109218.1640625
19530,394508.46875
19531,34294.625
19532,11044.36328125
19534,37505.375
19535,23185.759765625
19536,48296.23828125
19538,33676.98828125
19539,18718.04296875
19540,3399.0029296875
19541,636346.4375
19543,77215.0625
19546,44543.16796875
19547,6386.9541015625
19550,15412.6650390625
19551,15811.3779296875
19552,4701.2109375
19555,44554.73828125
19557,4429.9189453125
19558,18504.962890625
19563,655804.875
19566,28588.224609375
19567,14742.6318359375
19568,763013.4375
19569,49637.3279454477
19570,9749.22265625
19573,3399.0029296875
19574,15394.3876953125
19575,4560.5830078125
19576,15380.9609375
19577,66765.8984375
19578,14595.8779296875
19580,6692.689453125
19583,92414.5546875
19584,577078.75
19586,127376.859375
19589,7364.58984375
19590,43386.125
19592,12359.998046875
19593,28588.224609375
19594,11845.83984375
19595,23131.654296875
19597,79792.3359375
19598,3399.0029296875
19599,4429.9189453125
19600,28588.224609375
19601,79494.71875
19605,371.717920035795
19608,569771.625
19609,14595.8779296875
19610,38760.625
19612,558113.9375
19615,16802.861328125
19617,31047.671875
19618,47999.88671875
19619,39871.68359375
19620,8927.9697265625
19621,22519.203125
19622,396510.46875
19623,45678.76171875
19624,7364.58984375
19627,30397.57421875
19628,NULL
19629,4363.43798828125
19630,3427.05053710938
19631,4162.1796875
19637,20960.904296875
19641,18906.216796875
19642,98942.7890625
19643,47306.640625
19644,5.4
19647,5465.77099609375
19648,8708.2548828125
19649,65508.1875
19650,31545.369140625
19651,8649.056640625
19652,11820.95703125
19653,48296.23828125
19655,2799.84545898438
19657,61569.99609375
19661,34504.03515625
19665,90920.84375
19667,118294.4375
19668,70.5252990722656
19669,657655.6875
19672,76848.421875
19675,41883.5821626897
19676,729800.1875
19678,8463.66796875
19681,36930.05859375
19682,63380.9453125
19683,18594.98828125
19684,187077.125
19686,295939.65625
19688,19990.802734375
19689,2799.84545898438
19691,676.1
19692,498.198699951172
19695,3399.0029296875
19699,107478.015625
19701,508955.28125
19704,3606.16284179688
19706,15236.3466796875
19707,9376.2197265625
19709,77684.3984375
19710,1128480.125
19712,38.2264595031738
19716,6717.02978515625
19717,2479394
19718,673738.5
19719,2748.68798828125
19722,2714.3896484375
19724,121568.1015625
19726,NULL
19727,74279
19728,2634.39404296875
19731,73111.09375
19732,14385.69140625
19736,15444.392578125
19737,20001.982421875
19739,2799.84545898438
19740,23935.4465625027
19741,18594.939453125
19742,258737.765625
19743,32253.89453125
19748,54521
19749,128970.3515625
19750,135507.921875
19751,118198.4375
19752,58686.4140625
19754,84841.6171875
19756,2799.84545898438
19757,813559.875
19759,508955.28125
19761,3399.0029296875
19764,7287.78955078125
19767,16838.86328125
19772,4501.31201171875
19775,97068.6484375
19777,79992.7265625
19778,9864.52734375
19779,487856.71875
19780,37917.75390625
19781,56718.8984375
19782,87393.359375
19783,58753.87109375
19784,14606.6298828125
19786,88799.015625
19787,4557.25537109375
19788,2624.21899414062
19789,5545.87255859375
19792,14152.5546875
19796,56646.421875
19797,606264.1875
19806,589185.8125
19807,9093.5693359375
19808,11917.7783203125
19809,152329.375
19810,855.365234375
19812,130239.203125
19813,273
19815,2765.81616210938
19816,581985.1875
19817,539092.8125
19821,50986.9765625
19822,34311.609375
19823,20673.447265625
19824,4463.63720703125
19825,9710.900390625
19827,41182.51171875
19830,549.244384765625
19845,78959
19846,24107.392578125
19855,2681964.13065779
19866,10715.9910581857
19881,38578.5765868025
19899,4367.72778117594
19903,22
19906,12784.638671875
19913,269615.48
19937,376064
19977,7939268.13273327
20001,42269.109375
20023,42268.90625
20035,14549.2392578125
20038,526496.3125
20043,47326.15625
20045,492533.3125
20051,73756.203125
20065,78856.515625
20093,812315.25
20097,508955.28125
20104,39738.6171875
20107,18963.021484375
20110,543971
20115,44554.73828125
20119,68696.375
20132,68793.234375
20138,272454.9375
20145,50573
20169,36643.9765625
20172,656469.0625
20203,51494.32421875
20204,6230.82958984375
20206,41779.2265625
20207,39873.90234375
20208,8708.2548828125
20209,50033.2265625
20212,41934.640625
20213,3399.0029296875
20214,177352.539056818
20215,27204.5234375
20216,3399.0029296875
20218,2305.69481677598
20219,35337.70703125
20220,640000
20224,65993.75
20225,31433.59765625
20227,26859.109375
20228,224100.731455883
20232,6346.08984375
20235,19011.263671875
20238,61596.625
20239,5155.9
20243,2027.35171428571
20244,8397.7490234375
20245,40667.37109375
20247,23459.4290375204
20252,63417.5602302908
20253,195027
20253,41892.7734375
20254,15251.3359375
20255,28091
20256,12143.400390625
20260,3818.68754709872
20262,70734.8203125
20263,20223.65625
20265,3571.15673828125
20266,20065.66796875
20269,36282.140625
20270,5585.8916015625
20272,43272.59375
20273,48964.66015625
20275,9049.908203125
20277,84505.65625
20278,1327
20280,16063.1962890625
20285,8204.7763671875
20292,3399.0029296875
20296,3398.4345703125
20297,61600.80078125
20300,7707
20302,36283.6484375
20307,357.155242919922
20310,321400
20313,10147.546875
20315,1601.40112304688
20317,5024.3828125
20319,80281.9765625
20321,21265.3359375
20323,111842
20324,242452.78125
20327,24775.86328125
20329,18594.98828125
20330,19912.712890625
20335,110663.817243536
20339,3855.4873046875
20342,36233.50390625
20343,194864.765625
20344,81701.375
20345,3399.0029296875
20346,3130
20347,17285.849609375
20349,16250.216796875
20355,39815.10546875
20356,28666.00390625
20361,47971.3359375
20363,33676.98828125
20364,15236.3466796875
20367,141130.21875
20369,926508.0625
20373,39756.97265625
20375,5547.41162109375
20377,4572.59814453125
20379,6489.478515625
20379,92010.703125
20382,4501.31201171875
20385,58821.6796875
20386,2103.90454101562
20392,21893
20395,8816.546875
20396,19943.384765625
20397,12359.998046875
20398,37330.1796875
20400,68843.125
20402,21178.826171875
20403,16482.853515625
20404,737206.9375
20406,70170.5
20407,242779.453125
20408,453149.21875
20409,6387.11474609375
20411,26528.86328125
20412,185160
20413,896701.6875
20414,28588.224609375
20416,132396.421875
20417,364000
20419,7364.58984375
20421,14426.1884765625
20423,920297.8125
20425,27659.39453125
20426,598017.5625
20428,664891.0625
20429,514971.28125
20430,28588.6015625
20432,15120.6025390625
20435,10288.921875
20437,34244
20445,718741.251712777
20446,463216.9375
20448,35443.7432729197
20449,17080.525390625
20452,229462.96875
20452,38894.9159663866
20454,40102.859375
20454,8274.70055220828
20456,83957.8389133716
20457,67718.8125
20458,672107.375
20460,11249.86328125
20464,2360.95434570312
20469,3605.46606445312
20475,142756.078125
20479,15290
20480,65417.20703125
20481,9681.884765625
20482,543891
20486,2103.90454101562
20488,12359.998046875
20489,35287.65234375
20491,42473.43359375
20493,26341.931640625
20498,657
20499,115918.0234375
20500,211551.166007308
20503,1181944.625
20505,1111280.43543673
20507,3399.0029296875
20508,19562.8671875
20509,40780.16015625
20512,12749.6328125
20514,37833.91015625
20515,34111.50390625
20516,385557.15625
20517,35610.109375
20519,66687.203125
20520,8504
20523,122729.6640625
20524,14426.1884765625
20526,62484.9765625
20527,NULL
20528,18594.98828125
20535,110659.8046875
20536,209173.3125
20537,134443.325346221
20539,28159.416015625
20541,6760.53125
20546,9687.0263671875
20548,167.838282400306
20551,249924.90625
20554,4560.3974609375
20555,57231.234375
20557,32766.583984375
20558,262154
20559,5919.599609375
20562,35011.09765625
20563,139899
20565,131838.361733233
20567,11411.4931640625
20569,15561.037109375
20570,548.59423828125
20571,11109
20572,4363.43798828125
20574,14897.9
20575,25
20576,5619.951171875
20579,80165.9609375
20580,99797.890625
20581,6083.4248046875
20582,44109.26953125
20583,47756.71484375
20584,28400
20585,48510.41796875
20587,127695.8671875
20588,6470.55419921875
20590,17664.1324626226
20592,6692.689453125
20593,102561.362121253
20593,40175.0078125
20594,10368.90234375
20595,22456.875
20599,6921.0185546875
20600,20061.365234375
20601,2103.90454101562
20605,4501.31201171875
20606,1125482.125
20608,41771.546875
20609,3399.0029296875
20610,2630.75732421875
20616,75319.609375
20617,14653.837890625
20619,43395.3046875
20622,29564
20624,894815.75
20627,3295861.75
20628,22310.708984375
20629,90075.453125
20631,115.963311670277
20632,15532.8583984375
20635,108128.9765625
20636,3399.0029296875
20637,25956.24609375
20639,200069.03125
20641,8715.103515625
20643,9487.36328125
20645,121623.1640625
20646,64000.8349852843
20647,28588.224609375
20648,14804.314453125
20649,28667.78515625
20650,920297.8125
20654,10752.51953125
20655,40300.8984375
20656,128368.7109375
20658,4227.5205078125
20660,20126.63671875
20661,3399.0029296875
20662,31700.416015625
20663,8989.5107421875
20665,8641.7021484375
20667,27204.5234375
20671,157409.15625
20672,173647.53125
20673,826669.178743398
20674,287219.09375
20676,23132.060546875
20679,3872.39825149516
20680,329402.59375
20682,508955.28125
20683,1626.65087890625
20685,32606.841796875
20686,10394.8310546875
20688,17945.552734375
20691,19003.642578125
20692,6370.27392578125
20696,36852.08203125
20697,35771.26953125
20698,3606.16284179688
20700,11422.787109375
20703,3342.53735351562
20704,41581.12890625
20705,24847.650390625
20706,99979.546875
20709,6047.203125
20710,66195.734375
20715,117
20716,12617.2216796875
20717,3399.0029296875
20719,1932.02941894531
20720,29833.6875
20722,2103.90454101562
20725,60592.3984375
20728,125169.9375
20730,34460.5703125
20731,22896.810546875
20732,603951.5
20733,11111.544921875
20734,204425.296875
20735,3399.0029296875
20736,14612.2490234375
20737,18653.412109375
20738,9855.9970703125
20741,12061.8828125
20742,26690.369140625
20745,3399.0029296875
20748,24340.115234375
20749,65030.12109375
20750,40030.96484375
20752,11847.849609375
20753,46374.515625
20754,28245.962890625
20755,13798.83984375
20756,11948.3779296875
20757,22214.244140625
20759,458
20762,226
20763,10028.8515625
20764,262
20767,5871.6787109375
20768,42559.6015625
20770,68852.765625
20772,3399.0029296875
20774,391382
20775,3601.80029296875
20777,8402
20778,80834.359375
20779,253360.796875
20780,19371.158203125
20785,NULL
20786,25190.7109375
20787,1617.07348632812
20788,14623.12109375
20789,3399.0029296875
20790,166.886932385922
20794,74710.953125
20798,3399.0029296875
20800,18755.693359375
20801,11249.12890625
20802,39331.828125
20803,3399.0029296875
20804,11838
20804,65080.58984375
20806,100112.703125
20807,28588.224609375
20808,14021.6376953125
20810,47757
20813,9546.6357421875
20814,365452.46875
20815,25206.623046875
20819,38690.0390625
20823,9205.302734375
20826,78875.125
20828,76.6417417268681
20830,18655.26171875
20831,9158.4208984375
20832,4639000
20834,15693.76953125
20835,157415.515625
20836,11434.0947265625
20837,15236.3466796875
20838,31606.40625
20839,34231.37109375
20842,17967.953125
20843,265.115979112272
20844,1654
20845,35949
20847,0
20848,32110.50390625
20849,36336.68359375
20851,3411
20852,120917.90625
20855,33640.07421875
20856,3399.0029296875
20859,505000
20860,23334.34375
20861,44554.89453125
20862,13616
20863,25973.59375
20866,24800.841796875
20871,23636.767578125
20872,702575.6875
20873,2329.5
20874,17799.48828125
20878,4289
20879,32803.35546875
20883,278558.71875
20887,2103.90454101562
20892,67268.2265625
20898,137320.597923453
20900,414000
20901,117087.5546875
20902,381406.3125
20903,117404.3046875
20905,13815
20908,103304.8828125
20909,121200.2734375
20910,6711.36279296875
20912,37130.18359375
20913,34444.4453125
20917,23773.10546875
20920,120729.1875
20921,3399.0029296875
20922,4225.28515625
20924,191105.515625
20925,741303.625
20926,35872.2890625
20927,344363.90625
20930,77994.15625
20934,106569
20936,864239.310895814
20937,79954.9765625
20940,202090.211999056
20942,120786.6484375
20943,88180.71
20944,354847.45120325
20948,2796472.30114034
20949,35496
20950,1975561.14
20951,28588
20953,23.3
20958,125514
20964,441373.448947764
20965,111071.84375
20966,16835
20967,26349.5391288876
20967,14306.12890625
20968,22536.34765625
20969,207750.078125
20972,127208.5234375
20976,476786.96875
20978,10175.27734375
20979,19435.6866761043
20981,34464.91015625
21004,241085.579412191
21006,127627.5859375
21012,10218.27734375
21014,61774.06640625
21022,35885.4375
21024,12359.998046875
21028,55252.9140625
21029,112301.734375
21033,431200.3125
21035,71318.5
21038,37782.3125
21045,1686.83959960938
21046,140114.640625
21047,96545.96875
21050,33016.81640625
21051,8052.1484375
21054,557782.4375
21056,39606.96875
21057,32515.765625
21058,124762
21060,180695.75
21061,33022.234375
21064,4872.6884765625
21067,20826.05859375
21074,41399.3125
21083,2374.49340820312
21084,1415998.75
21088,271306.75
21089,654218.75
21091,482604.25
21093,724825.4375
21098,23823.107421875
21099,34730.73828125
21100,31397.212890625
21101,72020.9140625
21103,23773.10546875
21106,48089.7734375
21107,19794.826171875
21111,499766.53125
21112,36468.9609375
21119,12954.1161689387
21122,33508.3359375
21126,51839.84765625
21127,121200.9375
21129,36092.59765625
21130,266335.9375
21132,4518.3388671875
21134,3526.96435546875
21139,9808.740234375
21140,36092.59765625
21141,13910.09765625
21145,704205.1875
21147,6692.689453125
21148,350350.34375
21161,117401.53125
21165,11845.83984375
21166,37782.3125
21167,7846.5009765625
21169,29754.572265625
21171,15894.4208984375
21172,18403.7578125
21173,9598.2783203125
21174,9863.9287109375
21175,958262.375
21176,56.0678482055664
21178,14888.46484375
21179,37424.38671875
21181,4559.759765625
21182,3214.7705078125
21184,33676.98828125
21185,91230.25
21186,20223.65625
21190,44793.453125
21191,6205.4208984375
21192,6088.1611328125
21193,15236.3466796875
21195,28588.224609375
21196,46374.515625
21197,1111.481
21198,769865.25
21199,88564.8046875
21201,830756.0625
21202,335.108367919922
21204,597790.375
21206,36794.08203125
21208,61471.3828125
21210,13604.216796875
21211,58120.8984375
21215,39257.671875
21219,50110.69140625
21221,7963.15966796875
21222,100265.1484375
21223,569389.4375
21224,3399.0029296875
21225,15236.3466796875
21226,15631.212890625
21227,3399.0029296875
21233,30823.52734375
21234,15236.3466796875
21235,671849.809078683
21237,1208.31024667932
21238,5798.63488530946
21239,137826.171875
21240,865056.25
21242,55912.94921875
21245,169.459240675043
21247,116814.539722573
21249,5688
21250,83509.40625
21251,586075
21254,461952.59375
21256,3399.0029296875
21257,119187.609375
21259,149177.25
21260,669139.5625
21261,84720.1875
21262,122067
21264,17780.068359375
21266,387.499335245959
21267,910.211432253314
21270,0
21271,37693.953125
21272,35147.6953125
21274,18968.517578125
21275,1348.95153808594
21276,37510.44921875
21280,704357.4375
21281,8037.294921875
21282,18594.98828125
21283,41687.26953125
21284,127310.1484375
21285,127483.046875
21286,35011.09765625
21287,9473.609375
21289,489740.96875
21290,74529
21291,47433.875
21292,38418.3359375
21294,414044.28125
21295,47749.3515625
21296,47757
21297,67319.21875
21299,23372.9670329638
21300,203180.005018464
21301,12.7536201882249
21303,15564.5654296875
21304,35033.34375
21305,78796.65625
21306,349085.90625
21308,26779.283203125
21309,26056
21310,27204.5234375
21311,969028.0625
21312,41655.04296875
21317,7288.73388671875
21334,56269.9256112281
21353,627.528686523438
21368,33676.98828125
21400,82803.25
21402,258410.125
21403,11279.3994140625
21417,904514.375
21422,33218.68359375
21425,70616.3203125
21431,7661.720703125
21442,121132.1875
21464,19002.7890625
21467,7086.47998046875
21480,3740.1923828125
21481,30881.61328125
21486,756802.3125
21496,831470.515977314
21497,171762.53125
21501,819.638854980469
21507,7086.47998046875
21520,20223.65625
21527,63574.68359375
21528,88961.109375
21531,44935
21537,206230
21545,48783.14453125
21546,627.528686523438
21554,10932.6338134951
21558,5102.85888671875
21565,33257.26171875
21567,16861.865234375
21575,6467.6669921875
21576,13830.0400390625
21577,23804.529296875
21578,5460.6953125
21579,647.439453125
21581,12359.998046875
21582,2103.90454101562
21586,6016.1865234375
21606,2898.568359375
21615,24807.078125
21622,15236.3466796875
21623,2218.2841796875
21625,36386.734375
21626,97034.6875
21627,33677.703125
21630,2645.89038085938
21637,454067.0625
21638,15236.3466796875
21640,9150.5888671875
21641,15884.84375
21644,44778.50390625
21648,19016.056640625
21652,15236.3466796875
21653,9489.7646484375
21656,58554.6953125
21662,18054.50390625
21664,2799.84545898438
21666,16095.04296875
21670,127802.8203125
21677,118609.0390625
21680,3953.076171875
21684,222.725769042969
21685,463076.96875
21697,16171.0595703125
21698,34504.87109375
21699,14805.1513671875
21700,8646.06640625
21702,12359.998046875
21706,3399.0029296875
21707,10280.97265625
21708,35910.89453125
21712,5511.46484375
21723,15236.3466796875
21732,37243.60546875
21733,573618.9375
21735,21812.2734375
21739,12686.3837890625
21744,3399.0029296875
21748,36483.78515625
21760,46374.515625
21762,24455.71875
21767,47710.890625
21771,21280.302734375
21780,NULL
21781,2479.7080078125
21784,58083.11328125
21785,19697.537109375
21788,42800.19921875
21792,3399.0029296875
21797,6579.3505859375
21798,48202.55078125
21802,783638.625
21806,23675.7890625
21813,766.069702148438
21815,4495.2646484375
21827,20400.869140625
21830,8885.244140625
21832,NULL
21835,2634.39404296875
21838,713933.6875
21839,373.690612792969
21845,33265.94921875
21855,558113.9375
21863,13815
21865,20395.216796875
21867,373.690612792969
21868,21267.09375
21869,96009.09375
21871,3399.0029296875
21873,809.101745605469
21878,14653.837890625
21881,2150.88134765625
21894,140149.40625
21897,33676.98828125
21900,16636.8828125
21905,32221.98828125
21909,39210.125
21910,81615.7578125
21913,22300.341796875
21914,3183.01831054688
21921,2423.46484375
21926,27217.19921875
21929,267.010650634766
21930,8646.06640625
21931,6813.0986328125
21936,10741.388671875
21942,2701899
21943,6170.70068359375
21944,130961.125
21945,627.528686523438
21948,31903.1796875
21950,85438.0625
21955,46529.4296875
21960,NULL
21961,21812.2734375
21965,26334.4296875
21970,44778.50390625
21972,96009.078125
21974,NULL
21979,9952.12109375
21981,2401.630859375
21987,38808
21991,43624.84375
21996,12359.998046875
21999,28782.189453125
22005,33676.98828125
22006,24019.080078125
22008,248941.515625
22009,NULL
22011,12359.998046875
22020,13831.2822265625
22034,131231.59375
22038,1769.05456542969
22040,3399.0029296875
22042,33676.98828125
22053,280289.5625
22055,450.956939697266
22072,4178.224609375
22078,12360.732421875
22081,448480.59375
22084,457774.9375
22090,44231.1328125
22091,20804.49609375
22094,5229.59423828125
22096,41197.109375
22098,11404.28125
22102,34387.4375
22104,4849.5361328125
22109,33676.98828125
22110,11290.75390625
22118,374.245849609375
22125,8285.3310546875
22134,16090.4501953125
22136,222967.140625
22142,1601.40112304688
22143,100648.2421875
22155,127296.40625
22157,257940.3125
22162,202066.84375
22163,2898.568359375
22171,25372
22175,16372.7099609375
22176,3084.34497070312
22178,273391.3125
22182,6534.171875
22185,3768.56225585938
22186,68696.375
22187,29770.03125
22188,8553.3564453125
22189,14727.8310546875
22192,68696.375
22193,12359.998046875
22195,6744.20849609375
22211,514429.21875
22213,356265.59375
22214,481350.5625
22215,45315.25
22216,28109.111328125
22225,68696.375
22229,990371.25
22230,4823.8974609375
22232,12360.732421875
22233,152075.5
22245,3399.0029296875
22247,39848.37109375
22248,12359.998046875
22249,29973.82421875
22251,960714.875
22252,4710.61279296875
22253,5229.2666015625
22265,77980.765625
22267,420676.21875
22268,1154604.5
22269,3768.56225585938
22270,201517.109375
22273,386320.5625
22278,179112.828125
22279,26358.6171875
22283,3768.56225585938
22284,43495.96484375
22286,88425.0390625
22289,923442.625
22296,40612.515625
22297,31806.251953125
22304,8817.3251953125
22306,3768.56225585938
22308,3768.56225585938
22310,74608.59375
22321,299326.03125
22325,2489.85229492188
22326,1891.74011230469
22328,5357.29833984375
22330,299326.03125
22334,201517.109375
22335,12360.732421875
22338,137438
22339,36092.59765625
22341,461952.59375
22346,83043.8359375
22347,45868.15625
22351,3768.56225585938
22352,248683.796875
22354,3768.56225585938
22355,12360.732421875
22362,51648.6328125
22365,273391.3125
22367,1601.40112304688
22368,100648.2421875
22370,100648.2421875
22371,3768.56225585938
22372,2183.2939453125
22378,6715.5771484375
22380,179.888626098633
22382,19202.80078125
22383,2638.75732421875
22384,26108.8984375
22388,271569.5625
22390,420676.21875
22391,15683.791015625
22393,173941.578125
22397,508865.59375
22398,6955.240234375
22403,79335.453125
22408,23773.10546875
22417,100043.25
22419,368484.1875
22421,1601.40112304688
22424,31355.97265625
22426,68696.375
22427,97070.578125
22428,209922.15625
22429,3768.56225585938
22431,960714.875
22432,6715.5771484375
22433,663.553771972656
22436,68696.375
22439,783548.875
22440,1139.93432617188
22441,3949.53466796875
22448,27205.259765625
22449,79341.375
22451,3768.56225585938
22455,12360.732421875
22458,452.045379638672
22464,2823.2978515625
22466,905759.75
22468,67263.890625
22476,2899.34033203125
22480,15894.4208984375
22481,19011.263671875
22482,123864.75
22487,2726.9072265625
22494,38864.125
22495,10202.1376953125
22498,36875.0078125
22499,178123.34375
22502,482865.34375
22505,186102.6875
22506,68697.296875
22508,14212.8974609375
22510,1601.40112304688
22511,80675.5546875
22512,5229.2666015625
22519,422497.625
22521,3768.56225585938
22523,47668.4921875
22524,1601.40112304688
22525,1289447.75
22528,429007.9375
22532,177335.34375
22538,19339.78515625
22539,31028.43359375
22540,39871.68359375
22541,68696.375
22543,56994.15625
22545,3768.56225585938
22554,NULL
22555,22835.388671875
22560,26741.494140625
22564,NULL
22566,416380.3125
22569,13662.08203125
22570,3926.85986328125
22571,17244.15625
22573,50102.8046875
22574,3768.56225585938
22580,979158.9375
22582,116598.3203125
22590,19195.779296875
22592,499414.1875
22595,461952.59375
22602,83434.609375
22603,6405.22265625
22606,544118.25
22607,1015042.4375
22608,39792.3671875
22609,2068115.875
22611,57424.43359375
22612,29417.986328125
22614,892.776306152344
22620,207571.859375
22623,3768.56225585938
22625,18424.7890625
22630,3937.33129882812
22634,659.385314941406
22635,115841.625
22636,121200.9375
22647,3768.56225585938
22648,68698.8671875
22649,299326.03125
22650,33676.98828125
22655,13152.4150390625
22658,14107.2041015625
22662,273391.3125
22665,262963.71875
22668,12360.732421875
22669,12359.998046875
22671,299326.03125
22676,65779.6640625
22677,100237.546875
22678,8398.998046875
22680,317549.53125
22681,9349.6474609375
22685,210415.0625
22695,69205.375
22696,13815
22698,23656.046875
22704,5173.24609375
22705,18070.244140625
22707,61579.125
22713,8398.998046875
22714,77590.7734375
22722,79896.15625
22725,79765.4765625
22728,68696.375
22731,3768.56225585938
22732,85391.21875
22736,535265.0625
22740,68696.375
22741,3596.48828125
22744,30105.916015625
22748,29228.982421875
22753,222967.140625
22754,185503.453125
22759,18889.458984375
22765,91007.984375
22771,3596.48828125
22775,1055421.875
22776,76593.734375
22777,273391.3125
22779,544432.8125
22780,8577.474609375
22781,12359.998046875
22784,299326.03125
22788,105701.765625
22791,201517.109375
22798,116556.0703125
22803,5173.24609375
22804,64618.88671875
22809,3768.56225585938
22810,1003035.75
22814,140554.84375
22815,12360.732421875
22817,8817.3251953125
22822,100042.828125
22823,76172.7265625
22826,99640.4765625
22830,214893.046875
22831,3768.56225585938
22835,42191.0390625
22837,18635.859375
22840,109610.640625
22842,1601.40112304688
22845,42575.390625
22847,34909.5859375
22850,97033.0546875
22851,2063.5693359375
22852,125625.1484375
22854,68704.1015625
22855,269906.5
22861,2103.90454101562
22865,873710.5
22871,2424.23681640625
22872,2148139.5
22874,203304.796875
22887,35454.32421875
22889,511990.46875
22890,20587.908203125
22892,65416.30859375
22893,12360.732421875
22896,527357.0625
22899,43745.09375
22901,27538.58984375
22904,3768.56225585938
22908,3421.85522460938
22911,2823.2978515625
22912,205090.1875
22913,45982.5859375
22916,564781.9375
22917,989080.875
22920,3421.85522460938
22921,3322.82421875
22925,60006.9453125
22926,17244.15625
22927,109782.9765625
22930,200029.390625
22931,13815
22935,3679.88061523438
22938,87559.7578125
22939,4941.66
22944,68696.375
22951,2823.2978515625
22955,68696.375
22958,300514.1875
22959,12359.998046875
22960,12359.998046875
22964,68696.375
22965,3399.0029296875
22966,100042.828125
22970,100648.2421875
22972,14189.3427734375
22975,12359.998046875
22977,558113.9375
22978,30879.09765625
22981,201508.5
22983,19011.263671875
22984,27683.841796875
22986,32786.359375
22988,68704.1015625
22996,20109.072265625
22999,1015.71740722656
23015,NULL
23024,33280.96484375
23025,508081.34375
23026,19011.263671875
23030,61200.76171875
23031,8646.06640625
23033,6715.5771484375
23037,192198
23044,990371.25
23045,1601.40112304688
23046,4130462.75
23047,743151.625
23050,591811.0625
23058,3398.30615234375
23062,1633.37280273438
23064,586003.8125
23066,3768.56225585938
23075,6692.689453125
23076,935836.6875
23077,3768.56225585938
23080,3768.56225585938
23088,39871.68359375
23089,35559.04296875
23090,20009.923828125
23093,45212.34765625
23094,276.175231933594
23098,92270.9453125
23100,95381.484375
23105,39871.68359375
23107,1791955.125
23109,NULL
23114,453614.90625
23121,36179.74609375
23122,100298.3984375
23123,626517.125
23124,19011.263671875
23125,11295.181640625
23127,48821.7734375
23128,15870.8662109375
23132,47773.8125
23134,301.087432861328
23136,547.397033691406
23142,2153
23143,52438.1640625
23144,64618.5546875
23145,14470.3671875
23147,78429.9375
23148,68696.375
23149,175216.984375
23150,3399.0029296875
23151,12359.998046875
23154,100455.2265625
23155,437457.21875
23156,2823.2978515625
23163,531382.25
23168,416920.09375
23169,6467.6669921875
23170,5786.6923828125
23174,100105.3828125
23180,2898.568359375
23181,53614.59375
23182,13917.9130859375
23186,35559.04296875
23189,476189.625
23192,516357.15625
23198,63962.49609375
23200,856.000793457031
23204,81728.546875
23205,1413.32861328125
23211,20109.072265625
23212,106377.6328125
23213,NULL
23218,25080.849609375
23219,52624.67578125
23222,68698.8671875
23225,3514.56372070312
23231,8948.3818359375
23232,201519.4375
23233,2823.2978515625
23239,379343.1875
23241,88319.1171875
23242,79438.9375
23243,9602.4443359375
23247,79898.4296875
23259,96984.7578125
23262,1672.41711425781
23265,1002624.9375
23267,201541.546875
23268,79836.8046875
23270,1633.37280273438
23271,68696.375
23278,180069.296875
23279,6736.9423828125
23281,48894.6328125
23283,1016730.5625
23285,1152.18579101562
23293,16372.7099609375
23296,54504.63671875
23298,47956.64453125
23303,12359.998046875
23305,17228.306640625
23310,17244.15625
23311,1601.40112304688
23313,54504.63671875
23322,14426.1884765625
23326,7340.6376953125
23328,79896.15625
23330,123586.0234375
23332,20009.923828125
23337,3378.50390625
23341,6693.5634765625
23350,3768.56225585938
23355,23276.560546875
23356,12360.732421875
23359,360956.5625
23360,3399.0029296875
23368,2594.09399414062
23369,1069191.5
23370,1001422.5
23371,299326.03125
23375,97033.0546875
23377,2823.2978515625
23380,33676.98828125
23381,6715.5771484375
23382,151555.25
23383,1124.58508300781
23384,248941.515625
23385,997.587768554688
23392,237734.96875
23394,1379
23395,32667.80078125
23397,248683.796875
23398,74785.9453125
23400,507110.125
23401,4130462.75
23403,3768.56225585938
23405,47569.109375
23407,2823.2978515625
23409,3076.78637695312
23411,9608.83984375
23414,69850.4453125
23415,25098.65625
23416,199533.984375
23417,66369.671875
23420,3768.56225585938
23423,68696.375
23424,1130.78649902344
23428,12359.998046875
23432,516538.40625
23436,6467.6669921875
23437,22519.203125
23438,5788.59765625
23440,68696.375
23443,172094.140625
23444,87499.21875
23445,3399.0029296875
23446,323945.125
23454,18213.244140625
23457,128369.15625
23459,227892.75
23460,35454.32421875
23462,125210.8515625
23469,181098.71875
23472,20223.65625
23475,960714.875
23476,6467.6669921875
23478,209922.15625
