"assetid","estimated_scope_1_emissions"
44635,32748.876953125
44637,30327.1796875
44644,1082.85119628906
44655,63060.59375
44662,4512.1328125
44667,4130.02001953125
44670,16636.041015625
44671,4512.1328125
44672,24131.96484375
44673,111369.5390625
44677,13539.453125
44679,94409.7109375
44681,22436.041015625
44682,1944848.112
44683,304768.78125
44684,119451.7890625
44691,119287.09375
44692,52946.0859375
44693,63055.7890625
44702,2316756.5
44704,4460.609375
44708,18683.298828125
44712,291691.09375
44713,93680.109375
44718,30319.572265625
44720,90718.609375
44721,2354.5498046875
44728,3531344
44729,53746.8359375
44731,1079.69873046875
44732,117195.109375
44733,291650.25
44736,4427.1240234375
44739,56797.40625
44743,3361817.5
44744,58069.796875
44745,57039.87109375
44747,15406.625
44752,49185.16015625
44756,30176.515625
44757,29431.841796875
44760,3186.2412109375
44761,1229036.875
44762,756179.875
44763,13242.5908203125
44768,291317.53125
44772,63862.421875
44780,36145.56640625
44781,270175.15625
44782,55539.71875
44783,30174.744140625
44786,1572.87841796875
44790,3186.2412109375
44791,2677.26025390625
44792,161.63346862793
44794,32978.82421875
44796,126863.3046875
44797,4512.1328125
44802,1876292.75
44803,1788.65502929688
44814,2870572.25
44815,196314.796875
44816,763453.5625
44818,4286779.5
44823,118683.03125
44827,36284.625
44836,52099.2109375
44843,192565.15625
44844,67979.09375
44853,56326.48046875
44854,63862.421875
44855,3186.2412109375
44859,130142.0234375
44861,4583.806640625
44864,291613.875
44865,291613.125
44869,304768.78125
44872,155.498291015625
44873,13339.9677734375
44877,3407.75048828125
44882,30212.900390625
44883,91392.40625
44885,1082.85119628906
44893,2305279.25
44894,144223.921875
44895,13241.1796875
44896,1825535.625
44897,4123046.5
44898,17139.0390625
44900,123346.2890625
44901,1572.87841796875
44906,39863.00390625
44910,49691.375
44911,8439.2353515625
44912,528937.4375
44915,112487.5703125
44916,1232228.75
44917,39319.55859375
44920,13242.5908203125
44922,6661.7607421875
44924,NULL
44929,4130.02001953125
44930,703
44931,22649.419921875
44933,123353.125
44934,763453.5625
44936,1025528.4375
44939,60940.65234375
44942,1305.56030273438
44950,3186.2412109375
44956,29431.841796875
44959,62090.58203125
44960,3389.12573242188
44963,165487.984375
44964,4130.02001953125
44965,578612.3125
44966,2671.17333984375
44970,1069339.25
44976,131501.265625
44977,273057.0625
44978,13241.1796875
44979,77676.03125
44988,186545.515625
44989,6661.7607421875
44990,22436.041015625
44992,291302.71875
44993,33998.9609375
44995,53746.8359375
44996,15766.6259765625
44998,53877.2109375
45004,4038998.5
45007,36769.3125
45008,9028.0546875
45011,126712.9140625
45017,3901679
45018,2306938.75
45019,63862.421875
45020,545737.875
45025,380186.40625
45028,291238.40625
45034,2778176.25
45035,57034.73046875
45036,93680.109375
45040,31079.19921875
45042,3407.75048828125
45043,112745.171875
45044,76276.484375
45056,67979.96875
45057,NULL
45058,304768.78125
45059,63862.421875
45061,60741.50390625
45069,115.908699035645
45070,56802.0546875
45071,522.106506347656
45077,12883.05078125
45080,132396.875
45081,3644933.75
45083,37505.83984375
45085,31052.7890625
45087,32978.82421875
45088,90718.609375
45092,41868.13671875
45098,416519.40625
45104,29940.765625
45106,50709.23828125
45109,2316756.5
45112,161.63346862793
45116,10188.7626953125
45119,63060.59375
45120,58320.86328125
45122,20661.525390625
45123,151560.9375
45126,39289.59375
45127,62090.58203125
45134,136746.84375
45135,93680.109375
45136,62090.58203125
45139,147601.046875
45140,1657511.5
45145,2584.41015625
45155,24131.96484375
45159,12833.5625
45164,262004.90625
45165,6661.7607421875
45166,10694.9755859375
45168,20048.65234375
45171,231661.90625
45177,13671.337890625
45178,122227.15625
45183,30320.6171875
45184,58084.734375
45185,3401.6630859375
45187,6661.7607421875
45194,549245.4375
45196,3186.2412109375
45203,22436.041015625
45204,37067.6875
45206,63060.59375
45213,13339.9677734375
45214,58069.796875
45215,466866.8125
45217,22215.181640625
45220,57964.421875
45225,3407.75048828125
45226,29940.765625
45227,32750.6484375
45229,21561.458984375
45230,1569.95275878906
45231,62090.58203125
45234,132423.328125
45238,56881.0234375
45240,5046.74853515625
45241,35622.05859375
45242,NULL
45251,32747.759765625
45252,13273.4931640625
45253,548766.0625
45261,10694.9755859375
45262,63060.59375
45263,522.106506347656
45266,27691.150390625
45268,6661.7607421875
45273,8443.9599609375
45274,3392
45276,30618.654296875
45281,1572.87841796875
45288,49359.3359375
45290,141964.953125
45296,29940.765625
45298,642705.1875
45303,30328.94921875
45308,1323.65246582031
45316,2922.68481445312
45318,122227.15625
45324,6661.7607421875
45325,51994.71875
45331,152302.34375
45332,59180.5703125
45334,44011.046875
45337,55796.73046875
45338,117195.109375
45339,152109.171875
45340,291302.46875
45341,16979.931640625
45343,5077.35107421875
45345,13340.09765625
45350,27882.333984375
45352,851782.25
45367,38012.3671875
45368,6476.21142578125
45369,22436.041015625
45370,100115.078125
45373,12833.5625
45377,5077.35107421875
45379,151660.703125
45380,13069.978515625
45382,181591.71875
45384,124576.71875
45386,1335.19738769531
45397,4583.806640625
45402,8439.2353515625
45403,93680.109375
45408,30319.572265625
45409,17504.90234375
45415,90718.609375
45416,10188.7626953125
45422,21953.234375
45424,13405.3154296875
45425,24131.96484375
45429,587.295043945312
45431,13671.337890625
45433,548796.25
45434,130779.4375
45436,63060.59375
45437,63060.59375
45441,177616.0625
45442,90718.609375
45444,13273.4931640625
45446,522.106506347656
45447,423642.09375
45448,90718.609375
45454,266018.625
45457,7891.22607421875
45459,90718.609375
45465,5077.35107421875
45467,30327.1796875
45468,63060.59375
45471,5522.2
45475,4512.1328125
45476,90718.609375
45478,65073.0703125
45482,17022.853515625
45485,12957.05078125
45486,10694.9755859375
45496,NULL
45499,57034.73046875
45506,56930.69140625
45508,50088.79296875
45512,22436.041015625
45516,1082.85119628906
45517,55539.90234375
45519,3401.6630859375
45528,121872.2421875
45530,4512.1328125
45534,128276.6484375
45537,97425.234375
45538,78693.28125
45539,522.106506347656
45540,62647.91015625
45543,121012.4453125
45547,12832.634765625
45548,76524.5390625
45550,59218.12109375
45552,143367.046875
45554,568685.4375
45555,33998.9609375
45557,36113.578125
45559,62090.58203125
45561,29305.095703125
45563,62090.58203125
45568,521.906555175781
45576,31962.697265625
45581,176348.609375
45586,181700.84375
45587,10694.9755859375
45588,107062.96875
45589,4130.02001953125
45590,18683.298828125
45595,22436.041015625
45600,13242.5908203125
45601,2718.42993164062
45602,13069.05078125
45603,2693476.25
45604,291650.25
45607,2718.42993164062
45609,10694.9755859375
45611,1572.87841796875
45612,91214.4765625
45616,3186.2412109375
45617,13069.978515625
45619,49053.16015625
45621,4130.02001953125
45626,13339.9677734375
45627,550011.6875
45633,1019.67706298828
45634,291629.34375
45636,3249550.5
45637,1229036.75
45644,20723.814453125
45646,57582.11328125
45647,241087.71875
45652,180847.1875
45656,291650.25
45658,90718.609375
45659,30319.572265625
45669,90718.609375
45670,10468.2216796875
45671,119301.3984375
45672,5046.74853515625
45674,4512.1328125
45675,41868.13671875
45681,121472.3671875
45682,108147.84375
45683,243188.859375
45686,111694.8125
45687,291361.71875
45688,165223.34375
45691,401807.15625
45692,2677.46899414062
45696,92631.4609375
45704,6992.82275390625
45706,13241.1796875
45715,172891.953125
45717,63060.59375
45719,56814.1640625
45721,1446594.375
45723,24131.96484375
45724,545769.1875
45732,4119537.75
45735,63862.421875
45740,164538.125
45742,870.322509765625
45746,6661.7607421875
45747,2718.42993164062
45748,93680.109375
45750,291650.25
45754,120688.4296875
45757,586265.5625
45768,133064.984375
45769,85348.2421875
45771,56889.3828125
45773,63060.59375
45777,12833.5625
45778,13327.7294921875
45782,541506.4375
45787,93680.109375
45789,140805.9375
45796,13241.1796875
45797,2450.6171875
45799,1582.53698730469
45800,192243.265625
45801,4309.9765625
45807,521.906555175781
45808,13242.5908203125
45820,27819.40625
45822,21114.37109375
45823,13328.6572265625
45826,5028.74462890625
45830,548703.5
45831,58111.703125
45832,291650.25
45834,49691.375
45837,161119.1875
45840,33633.4375
45841,18402.126953125
45843,78129.3125
45846,737026.8125
45848,48894.2421875
45849,104392.3046875
45852,31077.427734375
45855,3407.75048828125
45860,86772.171875
45864,260845.21875
45865,5077.35107421875
45868,6661.7607421875
45873,90718.609375
45874,5012.51904296875
45881,10694.9755859375
45884,12877.39453125
45892,18933.375
45893,56811.28515625
45896,5077.35107421875
45897,22355.80859375
45901,90718.609375
45903,147344.828125
45905,114086.703125
45907,2772.30346679688
45913,56071.640625
45917,568631.5
45918,132426.109375
45920,13273.4931640625
45923,123740.3828125
45924,45658.15625
45929,10306734
45931,90718.609375
45933,3186.2412109375
45934,1841732.75
45935,10865.6416015625
45944,13242.5908203125
45945,4130.02001953125
45946,24131.96484375
45952,52099.2109375
45953,52718.359375
45962,24131.96484375
45963,32895.48046875
45969,13671.337890625
45973,63060.59375
45977,4512.1328125
45981,4130.02001953125
45989,1360.09057617188
45990,162.107025146484
45994,194868.859375
45995,13339.9677734375
45996,24568.6171875
45998,37143.4296875
45999,3407.75048828125
46002,10306734
46007,4365.52392578125
46009,126712.7109375
46015,4512.1328125
46017,13273.4931640625
46021,18972.3828125
46022,58889.8359375
46023,13273.4931640625
46024,30319.572265625
46025,175383.78125
46034,398598.125
46035,90718.609375
46036,261701.78125
46038,2306938.75
46040,10306734
46041,118961.8203125
46051,12833.5625
46055,30327.1796875
46058,126943.7421875
46060,54077.7421875
46067,54360.62890625
46069,24131.96484375
46072,135905.1875
46073,1082.85119628906
46076,12957.05078125
46081,663516.9375
46082,573147.0625
46086,56798.0625
46087,145644.625
46089,56555.05859375
46091,91904.03125
46093,124830.5625
46097,13671.337890625
46103,540545.3125
46104,48369.765625
46106,564407.625
46109,91179.3984375
46110,115940.0625
46113,155.498291015625
46114,2578.18774414062
46116,57053.69140625
46118,5353417.5
46119,10056.7607421875
46121,763453.5625
46124,24131.96484375
46128,237976.40625
46130,22436.041015625
46133,10306734
46138,NULL
46139,151660.703125
46143,125.86865234375
46145,10694.9755859375
46146,30319.12109375
46147,548796.25
46148,136807.25
46149,540119.75
46150,522.106506347656
46152,36021.3984375
46158,76362.0078125
46159,1082.85119628906
46162,1293.53234863281
46176,93680.109375
46178,291650.25
46179,10694.9755859375
46180,119287.09375
46183,24131.96484375
46186,7894.74658203125
46187,4512.1328125
46188,10306734
46189,93680.109375
46191,16611.51953125
46192,424001.25
46196,163107.40625
46207,2677.03540039062
46208,10969.1982421875
46209,30176.515625
46210,124425.953125
46214,1573.08703613281
46219,44043.140625
46224,22884.53515625
46227,4512.1328125
46228,12833.3037109375
46236,1833477.5
46237,90718.609375
46238,30174.744140625
46243,36767.7109375
46249,62090.58203125
46254,8443.9599609375
46259,250251.9375
46262,63060.59375
46265,4130.02001953125
46267,1203.55200195312
46271,132426.109375
46272,97366.8515625
46273,115566.53125
46276,6661.7607421875
46279,29940.765625
46280,180847.1875
46283,1082.85119628906
46285,59819.25390625
46289,8439.2353515625
46294,63862.421875
46302,17632.25390625
46307,93680.109375
46313,27580.59375
46314,29541.111328125
46319,121664.1328125
46321,118712.3125
46325,140415.96875
46328,291641.03125
46329,51785.9375
46333,29940.765625
46337,2306939.75
46340,5077.35107421875
46341,52099.2109375
46343,134717.625
46344,30319.572265625
46345,545766.4375
46346,22215.181640625
46347,12702.9560546875
46348,63060.59375
46349,119012.3671875
46350,1788.65502929688
46358,13339.9677734375
46359,63862.421875
46360,1563.044921875
46366,35622.05859375
46372,2538920.5
46373,447.785034179688
46374,6661.7607421875
46375,62402.96875
46376,146760.96875
46378,1019.67706298828
46380,43061.078125
46381,566601.0625
46383,522.106506347656
46387,65582.6953125
46392,152067.71875
46396,72320.890625
46399,180847.1875
46400,56812.8828125
46407,670.983581542969
46408,8439.2353515625
46415,4365.52392578125
46416,7782.04541015625
46417,3735
46419,121860.3125
46424,1569.95275878906
46430,48369.765625
46438,16007.388671875
46440,2316577
46441,30319.572265625
46445,58895.859375
46447,57053.69140625
46456,3172.87133789062
46459,126712.9140625
46463,4458.634765625
46468,19502.009765625
46469,126712.7109375
46470,385307.03125
46472,10727.9013671875
46477,40093.48828125
46478,117195.109375
46480,NULL
46482,1572.87841796875
46486,4482.138671875
46490,59170.984375
46495,30174.744140625
46498,154968.390625
46504,5077.35107421875
46511,521.906555175781
46512,310.588500976562
46515,1503664.625
46518,316792.46875
46519,14905.7705078125
46520,1082.85119628906
46524,55503.51171875
46531,1573.08703613281
46533,32689.701171875
46534,145478.40625
46537,122226.953125
46544,118482.3515625
46545,585527.75
46551,30174.744140625
46552,579858.5625
46553,17348.0546875
46556,17577.62890625
46558,30328.94921875
46559,72669.890625
46563,41406.51953125
46575,132426.109375
46580,49691.375
46582,90718.609375
46584,22436.041015625
46587,4309.9765625
46593,11092.3955078125
46600,22762.99609375
46601,69949.921875
46604,1556.74291992188
46607,54821.30078125
46612,4512.1328125
46618,28608.046875
46620,1566.79125976562
46622,62090.58203125
46624,4280397.5
46627,33998.9609375
46629,1031467.1875
46631,100424.2421875
46633,27819.40625
46636,4512.1328125
46638,133347.90625
46639,1069441
46641,111694.8125
46646,60035.17578125
46651,13273.4931640625
46653,119453.4140625
46654,63862.421875
46655,126301.34375
46656,60362.671875
46662,16130.8828125
46664,578136.125
46666,58069.796875
46670,19037.087890625
46677,13957.69140625
46679,4130.02001953125
46681,25730.44140625
46682,1788.65502929688
46683,2677.26025390625
46686,2750958.5
46688,146361.421875
46690,870.322509765625
46697,122177.3671875
46698,763453.5625
46702,8443.9599609375
46705,124559.7265625
46706,8439.2353515625
46712,35172.45703125
46715,84232.5859375
46718,319653.53125
46729,57053.69140625
46731,59295.00390625
46737,24131.96484375
46740,29834.263671875
46743,3466.22143554688
46745,473136.875
46746,24131.96484375
46749,4509.6435546875
46751,3186.2412109375
46752,151493.203125
46758,13241.1796875
46759,12833.5625
46761,97191.8671875
46762,521.906555175781
46765,151676.75
46767,118409.3359375
46770,126879.28125
46773,143340.09375
46774,71795.6484375
46778,151676.75
46781,3868.71875
46782,16541.01171875
46783,27580.59375
46793,124542.84375
46797,13332.8173828125
46799,3952.2080078125
46800,12833.5625
46805,298215.34375
46811,15391.4892578125
46812,1572.87841796875
46814,155.498291015625
46815,49691.375
46816,2718.42993164062
46824,684615.1875
46827,13340.09765625
46830,13064.361328125
46833,49691.375
46836,24131.96484375
46837,39535.359375
46840,13671.337890625
46841,12791.4912109375
46843,1788.65502929688
46847,224029.78125
46853,152993.828125
46855,4130.02001953125
46856,22436.041015625
46861,121860.3125
46863,10694.9755859375
46866,4589951
46869,49568.17578125
46870,291339.78125
46872,475801.0625
46874,115591.421875
46876,29448.685546875
46878,763453.5625
46882,22436.041015625
46887,22436.041015625
46888,12160.4140625
46896,524347.8125
46897,22559
46898,40474.4609375
46900,22436.041015625
46903,2127.18872070312
46904,71859.8203125
46905,26649.142578125
46906,30876.048828125
46911,27819.40625
46918,31966.580078125
46919,37073.921875
46922,51964.6171875
46923,194984.421875
46928,13242.5908203125
46929,91214.4765625
46930,3407.75048828125
46936,90718.609375
46938,50623.734375
46942,54138.4609375
46943,58295.76171875
46944,17118.55078125
46945,37088.84765625
46946,18683.298828125
46948,18029.095703125
46949,145617.4375
46951,126861.25
46955,37436.1171875
46957,22436.041015625
46964,24131.96484375
46969,3407.75048828125
46970,542099.125
46974,58893.859375
46977,3186.2412109375
46990,45534.95703125
46996,29778.921875
46997,121709.6953125
46998,904.420837402344
46999,291302.65625
47006,11092.3955078125
47007,NULL
47009,38422.7734375
47010,416377.5625
47012,62647.91015625
47016,6391.6826171875
47020,13242.5908203125
47021,97125.5859375
47023,10301.7353515625
47027,291302.46875
47032,1082.85119628906
47033,13328.6572265625
47034,63060.59375
47036,10282.2109375
47037,8443.9599609375
47040,870.322509765625
47045,6000
47051,1019.67706298828
47053,27683.458984375
47058,870.322509765625
47059,63060.59375
47064,NULL
47068,52099.2109375
47069,2316756.5
47070,2046986.5
47071,113015.7734375
47073,5077.35107421875
47078,29940.765625
47079,100646.3359375
47081,2677.26025390625
47082,90718.609375
47083,72795.09375
47087,280469.125
47088,291650.25
47093,62090.58203125
47094,4528.0205078125
47097,6661.7607421875
47102,4506.0458984375
47104,1138.33349609375
47107,54821.30078125
47108,62090.58203125
47111,28608.046875
47119,1852.50634765625
47124,3303.79443359375
47129,2059778.25
47130,291650.25
47131,35479.70703125
47136,10694.9755859375
47141,13070.66015625
47144,11332.1748046875
47147,111694.8125
47152,56814.1640625
47158,540020.625
47163,30175.919921875
47169,4781.5546875
47170,83177.59375
47174,58549.78515625
47182,13274.1748046875
47185,71795.6484375
47188,10306734
47191,77847.5390625
47192,22436.041015625
47194,2677.26025390625
47195,732.595886230469
47196,870.322509765625
47197,1512.083984375
47199,11092.3955078125
47200,509242.75
47202,36021.3984375
47203,3407.75048828125
47205,10948.1142578125
47207,18972.3828125
47213,19502.009765625
47221,73622.8828125
47223,1070538.75
47227,150061.421875
47233,10231526
47234,324983.40625
47236,67396.953125
47237,18708.509765625
47242,118683.2421875
47244,2677.26025390625
47250,93680.109375
47251,49691.375
47253,3693.58349609375
47255,13936.873046875
47258,71795.6484375
47263,77
47264,4365.52392578125
47268,39897.875
47274,60183.30859375
47275,263029.09375
47276,52688.3203125
47280,368588.78125
47288,2552.21948242188
47289,3639.06762695312
47290,21015.126953125
47296,1569.95275878906
47299,127613.546875
47300,93680.109375
47301,667.186218261719
47309,6661.7607421875
47313,916.932373046875
47314,224029.78125
47316,249845.53125
47318,29940.765625
47319,90718.609375
47327,63862.421875
47328,24131.96484375
47329,24131.96484375
47330,280345.4375
47336,35513.29296875
47338,13671.337890625
47340,298202.65625
47343,NULL
47344,1572.87841796875
47348,57053.69140625
47352,53203.09765625
47353,180.140213012695
47354,12877.39453125
47357,18967.4375
47363,231661.125
47370,24131.96484375
47371,59170.984375
47374,97425.234375
47379,50946.3359375
47380,10188.7626953125
47382,85536.8984375
47385,129141.671875
47391,4512.1328125
47393,148252.921875
47395,13273.4931640625
47400,30283.185546875
47408,3407.75048828125
47410,548796.25
47413,2779.69409179688
47414,22436.041015625
47415,125088.1796875
47423,1590.82153320312
47424,49691.375
47432,5077.35107421875
47436,66803.75
47441,30174.744140625
47442,45658.15625
47446,3466.22143554688
47449,31671.037109375
47451,434155.28125
47453,2799.48754882812
47455,13241.1796875
47457,24131.96484375
47462,24625.162109375
47463,94352.671875
47466,224358.25
47476,262061.15625
47480,24131.96484375
47481,13226.197265625
47482,1082.85119628906
47483,29940.765625
47494,13339.9677734375
47500,30283.63671875
47501,10571.7783203125
47503,93421.90625
47506,32803.421875
47509,164.341644287109
47514,27579.71875
47516,10306734
47519,76266.890625
47520,149535.234375
47523,56829.1015625
47527,93680.109375
47530,1572.87841796875
47534,159134.515625
47536,199.318374633789
47538,548193.5
47539,13070.66015625
47540,22436.041015625
47542,49568.17578125
47548,13273.4931640625
47550,158830.921875
47551,291640.34375
47552,1035343.2616822
47553,18972.3828125
47562,2958.71533203125
47567,192680.234375
47570,28608.046875
47572,24131.96484375
47574,697044.4375
47575,62090.58203125
47579,447
47580,322499.25
47581,NULL
47586,50127.37890625
47587,30100.416015625
47590,30319.572265625
47593,12833.5625
47594,122229.5078125
47595,10188.7626953125
47596,24131.96484375
47600,18972.3828125
47605,62090.58203125
47609,522.106506347656
47610,10694.9755859375
47611,125710.1796875
47613,56955.5859375
47616,13977.5947265625
47623,13273.4931640625
47624,22436.041015625
47625,521.906555175781
47629,107499.9140625
47630,5077.35107421875
47632,85537.7734375
47635,164.341644287109
47639,10694.9755859375
47643,4512.1328125
47644,62647.91015625
47646,1980925
47647,8439.2353515625
47649,12730.1416015625
47653,13241.1796875
47656,138210.71875
47659,114895.5546875
47661,32901.3203125
47662,146338.34375
47663,159335.703125
47664,22436.041015625
47665,466866.8125
47666,14010.8916015625
47676,1079.69873046875
47681,56829.1015625
47683,13242.5908203125
47686,10694.9755859375
47688,346359.5
47689,6661.7607421875
47693,1203.55200195312
47702,57053.69140625
47703,50088.79296875
47705,20914.912109375
47706,93680.109375
47721,13936.873046875
47734,13339.9677734375
47735,1082.85119628906
47736,10306734
47743,27819.40625
47744,1572.87841796875
47747,66310.875
47748,548603.8125
47756,121059.8125
47761,57864.55859375
47762,169711.015625
47772,57037.47265625
47775,567362.5
47786,24131.96484375
47787,190967.609375
47790,17022.853515625
47797,336702.125
47799,3607187.5
47800,180977.453125
47801,851963.625
47803,1069322
47809,10306734
47810,56543.2265625
47815,37975.671875
47816,8443.9599609375
47818,2677.46899414062
47821,1079.69873046875
47823,768158.875
47826,291302.46875
47830,3405.26123046875
47831,30618.654296875
47832,3384.29614257812
47839,304768.78125
47842,159335.703125
47846,127503.6640625
47847,69814.640625
47848,12833.5625
47859,3407.75048828125
47862,2310989.5
47867,118712.3125
47868,583681.25
47870,5046.74853515625
47871,1203.55200195312
47875,30174.744140625
47879,13717.7724609375
47880,90718.609375
47882,55463.9296875
47895,7768.02880859375
47897,29431.841796875
47899,138291.25
47900,143818.75
47905,3466.22143554688
47906,50088.79296875
47911,12833.5625
47917,147344.828125
47919,123249.7734375
47924,8451.578125
47928,10485.642578125
47932,709.415405273438
47933,27081.64453125
47937,71795.6484375
47938,4365.52392578125
47942,260.852569580078
47943,111582.4609375
47947,58893.859375
47949,109928.1015625
47951,126741.1328125
47956,13340.09765625
47959,58070.9140625
47961,165487.984375
47964,473102.53125
47965,56802.0546875
47967,231661.125
47969,33998.9609375
47970,1573.08703613281
47971,1082.85119628906
47980,3407.75048828125
47981,119301.3984375
47992,10306734
47995,255179.96875
47997,59218.12109375
48005,3935.9853515625
48008,385298.40625
48011,10306734
48016,108330.1171875
48017,37515.37890625
48018,2677.26025390625
48020,54821.30078125
48021,45534.95703125
48026,107422.6953125
48027,291650.25
48031,13292.3427734375
48039,4391.54833984375
48042,116125.8984375
48045,10694.9755859375
48046,58889.8359375
48047,132394.84375
48053,3407.75048828125
48056,224029.78125
48060,30174.744140625
48061,161.11540222168
48062,148861.90625
48066,304768.78125
48068,12970.5078125
48071,870.322509765625
48072,17632.25390625
48073,13671.337890625
48075,182194.8125
48080,120927.5859375
48081,260927.3125
48085,399.201507568359
48089,6473.8447265625
48096,69466.2421875
48102,285284.59375
48104,549245.4375
48105,126712.9140625
48108,270685.625
48112,1082.85119628906
48114,63060.59375
48121,154482.765625
48122,174254.671875
48124,1929.21
48125,120977.2265625
48128,135932.796875
48134,30271.208984375
48148,165.830215454102
48158,32365.92578125
48159,30211.44921875
48162,8443.9599609375
48166,220.229309082031
48173,30271.208984375
48175,345740.3125
48182,30174.744140625
48183,1082.85119628906
48184,13272.5654296875
48185,163107.40625
48191,93680.109375
48192,291613.125
48195,139224.890625
48197,3186.2412109375
48200,31222.255859375
48201,870.322509765625
48205,139290.78125
48206,1082.85119628906
48208,7366.62841796875
48214,17451.5625
48218,6661.7607421875
48219,75168.7734375
48224,31077.427734375
48225,27819.40625
48226,76023.83
48237,3904714.25
48241,22436.041015625
48242,92182.3984375
48243,1788.65502929688
48245,4512.1328125
48247,56556.453125
48252,3423.92993164062
48259,13020.2216796875
48261,27145.150390625
48264,137020.734375
48267,13539.453125
48269,17211.09375
48270,27819.40625
48271,108860.8671875
48272,564407.625
48279,42476.16015625
48280,870.322509765625
48284,1082.85119628906
48287,15449.03515625
48294,85537.7734375
48305,13069.978515625
48307,NULL
48308,548344.25
48309,760.94
48312,3407.75048828125
48313,55208.52734375
48314,7641.0830078125
48316,63060.59375
48317,4655.71142578125
48318,24131.96484375
48324,57026.64453125
48331,17632.25390625
48336,29939.890625
48337,42853.734375
48339,70697.5
48340,93680.109375
48342,90718.609375
48345,2270.78515625
48350,29940.765625
48353,1876292.75
48354,62647.91015625
48361,19764.994140625
48362,147344.828125
48363,30327.1796875
48370,30174.744140625
48373,273556.53125
48377,13405.3154296875
48379,879.626220703125
48382,29940.765625
48385,127925.8671875
48386,63862.421875
48387,NULL
48389,63060.59375
48391,45658.15625
48397,4512.1328125
48398,1566.79125976562
48401,45728.921875
48402,3407.75048828125
48406,26974.404296875
48408,34834.37890625
48412,63060.59375
48413,2674.33471679688
48415,154882.6875
48417,564407.625
48418,55774
48423,3407.75048828125
48424,90718.609375
48427,62090.58203125
48428,117.712226867676
48429,127353.859375
48430,177616.0625
48431,13671.337890625
48436,13671.337890625
48437,3407.75048828125
48452,560454.0625
48456,197941.609375
48459,27819.40625
48463,50165.84375
48468,59924.91015625
48470,3405.26123046875
48474,10306734
48476,36429.21875
48481,176218.15625
48489,83220.7421875
48494,1805724
48499,129098.2578125
48502,280953.90625
48503,27819.40625
48508,85180.34375
48509,63862.421875
48511,27800.966796875
48515,97425.234375
48519,1203.55200195312
48528,55796.73046875
48532,45242.16796875
48533,291699.78125
48535,30174.744140625
48541,29940.765625
48542,291650.25
48544,123335.09375
48546,2303521.25
48549,8428.4892578125
48550,51533.85546875
48557,89036.71875
48561,150988.59375
48562,313.215209960938
48564,22436.041015625
48565,49965.59375
48572,87951.890625
48577,3407.75048828125
48580,152031.15625
48586,120324.2421875
48587,28364.44921875
48588,12970.5078125
48589,90014.9140625
48590,11092.3955078125
48592,121961.0859375
48596,13380.5146484375
48604,4512.1328125
48605,63060.59375
48607,8439.2353515625
48608,37026.421875
48610,530.106018066406
48611,49691.375
48612,2029.19421386719
48616,12815810
48623,33998.9609375
48628,2231.3525390625
48631,22472.9453125
48639,3186.2412109375
48643,145277.046875
48654,112405.984375
48656,45534.95703125
48662,22436.041015625
48663,24131.96484375
48665,77338.828125
48667,55522.5546875
48669,1079.69873046875
48672,62647.91015625
48673,13069.978515625
48676,62447.765625
48677,756180.25
48679,560462.8125
48681,1082.85119628906
48683,24131.96484375
48684,8439.2353515625
48685,4512.1328125
48691,26084.17578125
48693,24131.96484375
48695,4132.34912109375
48696,548702.75
48697,74686.2578125
48698,63060.59375
48707,119680.640625
48708,63862.421875
48712,13671.337890625
48715,198.326766967773
48718,63862.421875
48719,197516.703125
48721,135360.421875
48724,30328.94921875
48730,46028.69921875
48731,97301.21875
48733,3909.71606445312
48739,1082.85119628906
48750,43915.6640625
48751,1323.65246582031
48759,11521.458984375
48765,109389.9375
48766,30328.94921875
48770,152696.328125
48772,293089.5
48774,NULL
48777,10306734
48779,298202.625
48789,225330.046875
48791,180847.1875
48794,57586.10546875
48797,4365.52392578125
48799,155.498291015625
48801,125710.390625
48809,29142.759765625
48811,10306734
48812,13273.4931640625
48815,58696.09375
48816,30319.572265625
48822,42573.23828125
48823,31017.2265625
48824,29940.765625
48826,125714.1796875
48833,13242.5908203125
48843,126863.3046875
48846,138542.5
48851,509195.21875
48856,545074.875
48858,1572.87841796875
48860,89207.328125
48862,30327.1796875
48863,152012.71875
48867,29940.765625
48872,567513.3125
48875,30283.63671875
48879,59543.5703125
48880,18500.52734375
48882,3466.22143554688
48884,13671.337890625
48885,18257.986328125
48891,50476.6484375
48898,311569.59375
48900,19502.009765625
48901,150077.859375
48902,30175.919921875
48903,29448.685546875
48906,10694.9755859375
48910,870.322509765625
48911,57551.97265625
48925,870.322509765625
48926,3834661
48928,10969.1982421875
48934,1569.95275878906
48939,35636.9921875
48946,291613.875
48948,79318.46875
48949,150287.046875
48950,27580.59375
48962,49694.5859375
48964,30329.994140625
48969,271274.5
48971,43865.57421875
48972,54387.66015625
48973,133098.375
48976,57035.84765625
48978,11217.6181640625
48981,63571.6796875
48982,22436.041015625
48983,30327.1796875
48984,472.5
48994,2677.26025390625
48995,27694.119140625
48997,74934.3984375
49000,13241.1796875
49004,11092.3955078125
49006,22436.041015625
49009,93680.109375
49010,13339.9677734375
49017,4130.02001953125
49021,177616.0625
49022,160668.609375
49025,30174.744140625
49027,1572.87841796875
49033,150739.578125
49036,149124.296875
49037,109647.5625
49043,809783.125
49044,10468.2216796875
49046,63060.59375
