"assetid","estimated_scope_3_emissions"
8541,28819810
8544,91847.0390625
8545,87082232
8547,2925674.25
8549,1917.92541503906
8550,21900000
8553,795714.3125
8554,196753.484375
8555,93834.8515625
8557,112446.0703125
8559,307921.15625
8560,1277616
8564,202616.8125
8565,157943.515625
8566,45214.2734375
8568,3004637.25
8569,2990.45092773438
8570,103699000
8571,140045.96875
8572,381844
8574,199590.34375
8577,13769.4501953125
8580,13244486
8583,157148.03125
8584,21843.990234375
8587,158418.734375
8588,264121
8590,3619.93774414062
8591,163420.390625
8592,1094463.5
8593,60343.20703125
8595,4688052.5
8596,2143.18188476562
8597,4881383.5
8598,180996.03125
8601,521812.15625
8602,445140
8603,442974.59375
8605,1917.92541503906
8608,2537654
8609,348952.09375
8610,80800
8612,59896452
8613,884796.1875
8617,3609205.75
8618,144601.890625
8619,126922.546875
8620,619817.5625
8621,19201.595703125
8622,96683.2890625
8623,75784.0625
8624,51008040
8625,359424.34375
8625,1261
8626,448934.40625
8628,11287.853515625
8629,446132.0625
8630,1964.99572753906
8631,96891.3828125
8635,291667.438527359
8638,114065.703125
8639,64797788
8640,61357.8125
8641,1170642
8643,2677633.75
8644,2.43464719833422
8644,313313.78125
8645,104573.3515625
8650,2322665
8651,4714.34521484375
8652,176753.390625
8653,222813.859375
8654,48160.87890625
8657,46967988
8658,989460
8659,56890.25390625
8660,189462.515625
8661,3748.65405273438
8663,377281.875
8664,4253.23974609375
8666,66685080
8668,12175.0498046875
8669,63387.4296875
8670,341850.21875
8671,1767.84033203125
8674,2269094.6856473
8675,110317.8125
8676,1597143.46791433
8677,395162.40625
8679,3973.310546875
8680,12152.5498046875
8681,1917.92541503906
8682,348952.09375
8683,5943.6806640625
8684,423458.46875
8688,950.603149414062
8689,128381.796875
8690,22518306
8693,136852.453125
8694,179174.25
8697,3205547.89659338
8698,164221.78125
8699,247409.328125
8700,13763.3556435878
8701,520422.5625
8703,176906.421875
8705,NULL
8706,2187839
8707,943687.9375
8708,32092992
8710,1078953.5
8711,67720.8828125
8714,110000.34375
8715,1055390.625
8716,2221666.5
8718,68565.734375
8722,2215052.13821247
8723,18660.431640625
8724,152501141.343163
8725,20121.2149890706
8726,4775.39218396213
8727,4171695.76209387
8728,342083.343583011
8730,500494.311476429
8732,850
8734,40890.3750981299
8735,5189908.5
8736,495
8737,217246.59375
8738,2220827.25
8739,671564.5625
8740,49261
8741,22992.5682949596
8743,5393.81298828125
8745,197113.609375
8746,8684782.40917431
8747,45966172.0557698
8750,62831
8753,59289.140625
8756,1269057.625
8758,71438.9554855499
8761,14352.971225997
8762,36888330
8764,1504535
8765,4909056.58641975
8769,9769360
8770,132839.015625
8771,3867028.25
8773,60485485.7878056
8774,18750.794921875
8775,20526
8775,1530639.25
8778,15211.25390625
8781,1548
8785,5720.80224711949
8787,36408.9868421053
8789,2071.26733431984
8790,24862311.1994873
8793,93344.796875
8794,12622872.8034914
8800,80479.125
8802,150309.78125
8804,257938.3125
8807,188496.125
8808,54644.00390625
8809,1161230.75
8810,515441.15625
8815,104573.3515625
8817,61990.91015625
8818,4995.23291015625
8819,1907.60791015625
8820,75592520
8822,3786.48828125
8825,1418.21274270825
8826,245959.984375
8829,251276.25
8832,75597.0859375
8833,733192.9375
8834,387696.09375
8836,132839.015625
8842,415678.34375
8846,75597.0859375
8847,4000401.25
8848,22890.333984375
8849,75871.2109375
8852,64797788
8854,385272.03125
8855,243564.6875
8856,76922.2109375
8859,79368.5078125
8866,NULL
8867,46294.1875
8868,2666.2
8869,39445.15625
8871,334292.65625
8874,10909214.3088725
8876,5800.61775033297
8877,1400.57874506231
8878,264086.0625
8879,288491.6875
8880,4881383.5
8882,NULL
8884,6082567.55773377
8886,2935.69440918898
8888,517033
8890,13034.3627870944
8891,44365.7421875
8894,459828.3125
8897,253.01
8900,191419.752858021
8901,100147.8828125
8902,491267.59375
8903,5603.85206409987
8905,1151.44001118427
8906,266839.09375
8906,47848
8907,50210.1796875
8911,1553
8912,5007.00821520956
8918,58577.390625
8919,3876
8920,363183.138832748
8922,347.024139404297
8927,13101.0637783862
8931,276
8934,6170
8936,63307.34765625
8938,16374.8046875
8939,5896.50203632057
8940,8354810
8945,8451348
8946,6491.11164633945
8947,542225.9375
8951,2713428
8952,279044.65625
8954,99032.2578125
8955,21679316
8962,705423.875
8963,8393.1025390625
8965,2057800.125
8967,1161
8968,1185025.625
8971,461786.1875
8975,347756.71875
8977,4971823
8978,264249.84375
8979,286235.28125
8980,179591.3125
8981,5201421.5
8983,568.503031630582
8983,141.655487060547
8985,212550.953125
8986,344646.125
8987,180317
8989,3960917.5
8990,15541910
8991,205329.946774901
8992,151343.65625
8997,295738.53125
8998,11797
9000,89784
9001,89475.34375
9003,95083.625
9004,2322665
9008,103277.662549326
9009,326529.125
9010,19607.2034325492
9016,236201.28125
9019,2602.52490402101
9021,20689.279296875
9022,1805288.25
9023,574441.375
9025,198280.390625
9027,55693
9027,42770.78515625
9028,8612.65234375
9034,319182
9037,4876212.5
9038,3446.1181640625
9040,2501.56412538493
9041,35478.8213540259
9046,49172.25390625
9047,397165.59375
9051,41110.61
9052,1891978
9053,385174.46875
9054,1975801.375
9056,699.731506347656
9058,62968084
9059,3332.64575195312
9063,4615271
9064,1767.84033203125
9065,2399945.25
9066,15984.5654296875
9067,157943.515625
9069,5855.3447265625
9071,96451.78125
9072,3918.95485980133
9075,2322665
9076,4096592.75
9078,29372.7867618865
9079,60626.8125
9082,191605.421875
9085,1364991.375
9087,74040.7890625
9090,6288.69287109375
9091,81732.6868686869
9093,28661.826171875
9095,81471.3984375
9096,375035.9375
9097,71271.7265625
9098,1568891.875
9099,264086.0625
9100,1032.4892578125
9102,78
9103,1253.59390576908
9106,349786.34375
9109,1648123.25
9110,204962
9111,11206.8828125
9112,2053000
9114,NULL
9115,18794.7985502244
9117,811259.1875
9119,524
9120,625.634874778504
9121,1333559.5
9122,112.82
9123,59832.733388187
9124,1698013.875
9125,8003312.5
9126,225274.640625
9127,5026226
9128,2927858
9129,6015
9132,141272.875
9136,4881383.5
9137,2385495.75
9138,7964625
9139,2477213.75
9140,774.793823242188
9142,264763.90625
9143,147392
9146,482614.86
9147,390851.52592271
9150,2383
9151,7377770.5
9152,44871
9155,13241.033203125
9156,966128.9375
9157,375036.09375
9158,124444.1015625
9162,2012252
9163,4361.1224962904
9164,1831001.375
9165,495395.34375
9168,NULL
9169,6569.5341796875
9170,8800628
9172,758631.3125
9173,166575.8125
9175,2081.671875
9176,916538.4375
9177,365.341003417969
9178,3845.72827148438
9181,1376.42663574219
9183,916398.3125
9189,1882333
9190,264043.65625
9191,9761.46704008444
9195,48422.56640625
9197,6658351
9198,104573.3515625
9201,104573.3515625
9203,3937
9204,7938.06038832904
9210,1734.44140625
9211,69210.6484375
9213,423729.78125
9215,383068.15625
9216,27085.1599561533
9217,2322665
9219,169953.078125
9220,5624.6552734375
9221,566183.5625
9222,527
9223,4384308.40371751
9226,75597.0859375
9231,11039.2265625
9233,52021.3984375
9234,1487
9238,393238.28125
9241,512399.25
9243,57508108
9244,162664.29452473
9245,4787694.71
9247,3485188
9248,2109.88354492188
9249,26020.6461566397
9257,3105321.24709094
9260,3991552.75
9261,1247453.125
9261,4014
9265,519496
9269,935060.9375
9272,8902.59730309951
9273,3065682.5
9278,94559464
9282,140739.078125
9284,812945.25
9285,111154.765625
9290,469533.8125
9294,78212.5419260344
9301,1210860.375
9302,2767.77612304688
9306,142414.421875
9307,2426.84636118598
9314,346501.392833496
9317,132839.015625
9320,91847.4609375
9321,9116.18733311202
9322,101523.3046875
9324,6057.58203125
9325,64652.3438171214
9327,104573.3515625
9328,14542854.034084
9331,37523002.9137241
9334,7779
9340,73095.8701143423
9343,192040.6875
9350,8943784
9352,8372874
9355,3309.94854118688
9358,1830832.625
9359,682175.125
9360,304074.311305562
9362,83152.84375
9366,4995.23291015625
9368,28917.904296875
9371,26285.65234375
9373,516.393188476562
9377,3537204.75
9380,75440.859375
9381,370.600799560547
9382,1412225.5
9383,264197.125
9384,2201192
9387,1069379.25
9388,58224.36328125
9392,4497342
9393,28886992.7882164
9395,1041073.3125
9404,396970.21875
9405,1376.42663574219
9406,2146394.5
9408,1848919.625
9409,150309.78125
9412,69378.8359375
9413,100940.3046875
9417,299668.375
9418,1272.95031738281
9421,3313272.75
9423,1272.95031738281
9424,52799804
9425,43991.11328125
9426,6761.84555177424
9427,1446254.75
9429,815685.375
9429,850000
9435,3094361.5
9437,332473260.064989
9438,977326.375
9440,9365.9
9443,1688209.875
9445,268029.140685443
9447,1118488.625
9448,NULL
9449,90756.0703125
9451,26
9453,13365578
9455,264249.84375
9456,377281.875
9457,39301.5630524912
9458,32188.2578125
9459,16464.009765625
9460,26530000
9461,416878.28125
9462,1003140.0625
9463,574894.625
9465,98434.171875
9467,13398
9469,1452.28071968772
9470,9492.37609466505
9471,15415
9474,232.971525201906
9475,396881.96875
9476,79584.734375
9477,521738.46875
9478,91852.609375
9480,264015.71875
9482,906221.375
9483,76505.3839921623
9484,91847.0390625
9486,75441.28125
9489,86174
9491,423735.0625
9494,NULL
9497,182096.671875
9498,9443916
9499,2653229.07749399
9500,6597.7060546875
9503,1010798.625
9505,246139.53125
9506,60035.7109375
9507,150.577266762226
9509,400229.15625
9511,3554675.25
9513,1376.86120605469
9514,4138.08836518345
9515,390199.71875
9516,433779.1875
9517,442
9519,1328122.875
9522,960159.439849624
9525,326
9526,676.373474121094
9527,3000
9531,2712127
9532,1706.22527357622
9537,10411.3173828125
9538,26470.08984375
9539,600328.875
9542,199348.538002821
9543,3007
9547,891563.25
9548,522541.40625
9550,98392.3671875
9553,384605.28125
9554,314.452246467629
9559,1581252
9559,26784166
9561,1208049.15507816
9567,2625740.5
9568,149901.359375
9572,258070.9375
9573,319.879831677322
9574,7188.95
9577,45342.1907692308
9579,3480.43896484375
9580,3614742.75
9581,56861.2578125
9583,7173.98980924271
9588,32343684
9590,34971.984375
9595,543829.375
9599,10944.2038958944
9600,157202.765625
9602,7997.83437733454
9604,423715.71875
9605,59435.10546875
9606,3441.69409179688
9611,229526.4375
9612,452.312015964674
9616,300182.46875
9619,80562.125
9621,143284.96875
9622,436661.25
9623,19858304
9624,5819944.59833795
9626,42701
9627,392309.4375
9630,11820000
9631,120911.296875
9633,76167.2578125
9634,5475596
9637,870063.625
9640,2407205.70414741
9642,229
9643,390354.03125
9645,5893873.5
9646,NULL
9648,42360.73046875
9651,60035.7109375
9652,5980.017578125
9654,2668930.75
9655,10
9660,6810212.5
9667,290758.8125
9670,1363
9671,63842.515625
9673,6602231
9674,243564.6875
9675,3302873.5
9679,562285.5625
9682,264249.84375
9683,1218979.625
9686,2713187
9687,3938602.23422177
9688,5753.78497868742
9689,11788100
9690,5079.26220703125
9691,150309.78125
9693,161420.546875
9694,2092724.75
9695,115984248
9696,6829.47021484375
9697,32483.912109375
9698,94564368
9699,4881383.5
9701,NULL
9703,1289398.625
9704,486134.3125
9706,63684304
9707,82150.890625
9709,807844.6875
9714,726.693372203596
9715,292755.651783835
9716,236980.6875
9720,717278.25
9722,15112.103515625
9724,387696.09375
9728,25997.19140625
9734,6388.54541015625
9741,5734215.5
9742,390165.0625
9745,396878.71875
9747,1805288.25
9748,232799.875
9749,1410393
9753,832.942616842329
9755,7210574
9759,493604.0625
9760,6416111.5
9761,12889900
9762,3426558.75
9763,12143344
9764,264291.8125
9765,389131.59375
9766,4010748
9769,521685
9771,208255.484375
9773,307811.34375
9777,384692.03125
9779,148044.859375
9781,153748.75
9784,59671.16796875
9786,261658.203125
9788,514082.96875
9791,125825.923846504
9793,130.853040377759
9795,7023.91136720164
9797,NULL
9800,1593.74499511719
9804,383068.15625
9807,1268493.75
9809,28346.62890625
9811,264249.84375
9814,264878.875
9816,1408384
9817,12523.8984375
9818,1710923
9819,257017.984375
9820,10790.5688443369
9821,88694.984375
9823,34837896
9824,357.3
9825,444282.28125
9828,726.904749386766
9830,453392.90625
9832,275334.78125
9833,262948.03125
9834,382679.78125
9835,7615682.61680001
9837,206072.828125
9838,94564392
9839,614581.9375
9842,42570.0609827803
9844,978000
9849,1992706
9852,103043864
9853,582610.4375
9854,75441.28125
9855,238546.46875
9856,7756.96654939409
9859,375035.9375
9861,48600.2313574438
9862,26837.6125511596
9866,1400196.125
9867,224549.484375
9868,392238.875
9869,24977.7527023038
9870,460646.78125
9871,16959942
9873,2101
9875,62273.71875
9878,5179879.3157613
9880,270560.21875
9881,652361.125
9882,16651.6970037285
9886,27023000
9889,122339.421875
9890,12731.4070000599
9891,776
9898,1854840
9899,37952.73046875
9900,3904
9905,2813.03051757812
9907,259210.921875
9908,352997.34375
9910,1573.9609375
9911,45915
9912,16716.1971751346
9913,NULL
9915,17585966
9916,6482700.5
9917,8313215
9919,274106.46875
9921,534553.375
9922,264249.40625
9923,99622.2109375
9926,530019.875
9927,446964.4375
9928,166.724297415169
9930,9454.2
9931,3709
9932,48483300
9934,68923.828125
9935,3077470.75
9936,29.6658935546875
9937,264249.40625
9939,287178.108067505
9940,1203900.75
9941,1905192.5
9942,244752.859375
9943,191605.421875
9946,61728.8125
9948,1037.23786264182
9949,452258.65625
9951,2476153.75
9954,54611.421875
9955,3775.1162109375
9956,1602.400390625
9957,3550000
9958,990155.375
9959,1074.32372754491
9961,2887407
9967,324603.8125
9971,6009.28450704225
9973,8968
9974,458968.96875
9978,650214.875
9985,275809.40625
9986,182106.28125
9987,1625.28491210938
9988,1602.400390625
9989,15695422
9990,794
9995,3566.3896484375
9998,214.123657226562
10002,7116321
10003,22754
10007,16176117.5928061
10008,1414811.75
10009,4090.70631170753
10012,51619
10014,1377.32983398438
10016,22306830
10018,87
10024,55359
10027,11180.4853515625
10038,68804.453125
10039,1311119
10041,572
10042,526297.6875
10043,68380.328125
10045,57547.234375
10046,138946
10048,1087579.125
10049,28711.626953125
10050,206911.625
10051,1411706
10052,87255.53125
10053,110291693.742135
10054,49025544
10057,173344.046875
10058,1052143
10059,131981.328125
10061,1375
10068,961620.1875
10073,150309.78125
10075,430433.21875
10077,69210.6484375
10079,176311.109375
10080,241880000
10081,161760.984375
10086,264249.84375
10089,1601.21130371094
10091,137263.96875
10092,744.933766165223
10095,4608223.95630988
10096,268806.90625
10097,NULL
10100,617887.25
10101,264262.84375
10102,881
10105,15649.50390625
10111,17146822
10113,7150192
10118,1366.76794433594
10120,306349.5625
10122,2076070
10123,194201.890625
10124,42
10126,322787.168786967
10127,38648.59765625
10130,10994.822265625
10132,365.537
10134,237238
10135,292914.03125
10136,34542.74609375
10138,3031601
10140,2183175.75
10141,68015.5703125
10143,9123610
10146,3207251.25
10149,321129.59375
10151,377436.375
10156,368351.8125
10160,380663.25
10162,4778.43252691931
10163,87784.7968629058
10164,1511199.125
10165,1068965
10166,6436.4296875
10167,214
10168,87250.1015625
10171,NULL
10173,264291.8125
10178,267521.8125
10179,191605.421875
10181,5201.6
10182,NULL
10183,294636.25
10184,9.06
10189,257580.40625
10190,2166.81958007812
10191,162752
10195,10575689
10199,263801.84375
10200,2929640
10201,5563847.96044615
10202,25296
10203,NULL
10204,42289
10205,2521689.25
10206,173022.5625
10207,191.64143371582
10208,1714057.75
10209,35187.21484375
10210,24094
10211,2621
10213,588989.6875
10214,264445.75
10215,511906.625
10216,135336.296875
10218,264482.46875
10224,2406
10225,264016.1875
10226,29214980
10228,2540760.75
10229,3.93518635634615
10230,410758.8125
10232,246.950665566427
10234,264403.3125
10235,82696.703125
10236,921099.625
10237,1112727.875
10238,1550000
10239,528288
10240,1017894.625
10241,1396.64526367188
10242,3397148
10245,229253.203125
10246,NULL
10249,2072377
10251,401991.045196867
10252,46786
10253,784649.0625
10255,3735.13460678178
10258,135811
10266,5016
10267,8566204
10269,1316257.375
10270,358.18240776547
10272,468260.0625
10275,343430.0625
10277,3796.0908203125
10278,167150.015625
10282,16633.5625
10283,1361757.875
10284,1043626.375
10285,2754615
10287,167803.625
10288,317501.5
10289,344984.4375
10290,73919.1171875
10291,211941.5625
10293,11378256
10296,13436976
10297,47579
10298,727941.25
10300,690190.1875
10301,847
10303,266450.78125
10304,14276
10306,19151.90234375
10307,1055390.625
10308,946164.5
10309,21722.2378483171
10312,4523.068359375
10313,65355.53515625
10315,61901.56640625
10316,23152.011197377
10317,151.481821537084
10319,480210.9375
10321,26759.193359375
10323,278606.96875
10324,34824.859375
10325,3382.71557617188
10328,2378.82888140179
10332,750888.125
10333,2760722.25
10341,19613.7486599787
10345,423.030769230769
10351,624810.3125
10352,203034.251824818
10354,351226.78125
10357,23955.16015625
10358,1624420.375
10359,10730.57878396
10364,3636163
10365,90121.8125
10368,739546.685901639
10369,1073980.25
10371,897291.75
10372,15261526
10373,166573.984375
10374,265915.625
10375,71446
10376,991542.1875
10377,264445.75
10379,463146
10380,24695830
10384,313961.5625
10385,1847.1262114994
10386,295135.46875
10390,435964.4375
10394,5438.06791186091
10398,2772291
10401,323.284149169922
10402,385272.03125
10407,351226.78125
10408,21856.943359375
10409,182096.671875
10411,306545.71875
10413,189269.71875
10414,29702
10415,32704616
10416,100101.2421875
10417,212884.828125
10423,52219.515625
10424,187648.453125
10426,131152.734375
10428,130420.3515625
10429,3994
10431,6572.6123046875
10434,2607432.25
10435,6880270
10436,76306.3125
10437,377488.4375
10438,1403098.375
10440,445759.59375
10442,2594.73663043478
10443,10397
10444,2759769
10445,2476153.75
10446,3850.40258789062
10450,209343
10452,34035
10456,99417.3515625
10458,227610.4375
10459,2662056.5
10460,1602.400390625
10462,17282.0870875637
10464,264249.84375
10467,192665.453125
10468,187302.6875
10469,7556.5693404103
10470,17338.6167383079
10471,391862.75
10474,19066.373046875
10475,441455.6875
10476,339759.78125
10477,26469.326171875
10478,150578.515625
10479,1081448.375
10480,451024.25
10485,57911704
10486,832529.75
10487,1173342.5
10488,44397.4765625
10490,910590.625
10492,6480000
10496,264197.125
10497,32788.5078125
10499,575814.125
10505,94688080
10506,4881383.5
10507,272.929648121139
10508,4622951
10509,3775.55078125
10511,377220.96875
10512,323106.229439193
10513,1083678.75
10514,1903.54113769531
10515,5893.29462621934
10516,1342135
10521,155864.984375
10523,672883.75
10524,648627.375
10528,629.187818272591
10529,529687.875
10530,16058814
10533,5614.95728723494
10536,28298.736328125
10537,292760.09375
10542,39586.703125
10545,7315.48296028881
10546,575814.125
10547,946740.5625
10548,150902
10549,9359995.65509063
10550,136930.28125
10555,1059763
10556,259886.953125
10557,425466
10560,4616.0146484375
10562,184673.859375
10563,292914.03125
10565,257658.796875
10567,1996
10568,9192069.72034159
10569,550572.1875
10570,102057.0546875
10572,NULL
10572,2200457.89
10573,352.753725491672
10576,1177179.5
10577,9031.490234375
10578,21810
10581,18169.69140625
10583,NULL
10584,20198090
10587,8880744
10588,264403.3125
10590,155284.21875
10591,146553.5
10592,9208988
10595,16777.716796875
10596,1059991.875
10601,2758.89304457984
10602,49584.26171875
10604,1904263.25
10607,377436.375
10611,79948.6700798289
10614,53539.2443129675
10616,218833.0625
10617,68.3609500579791
10620,575814.125
10622,1411745.25
10625,138617.703125
10626,2711730
10631,128114.1171875
10633,71292.6796875
10634,1058081.75
10636,1268810.5
10639,5804141
10640,9578.787109375
10641,404.94202313709
10642,809761.75
10643,643894.875
10645,575814.125
10647,881830.6875
10649,2793530.5
10650,2527.60428417943
10651,188209.6875
10653,NULL
10654,8366649
10656,15055.072265625
10660,3484.54541015625
10661,493598.46875
10662,415881.46875
10663,383939.4375
10665,1217
10671,490
10672,44780.4296875
10673,138212.3125
10674,94343.5859375
10678,2431.2677765237
10679,7680594
10680,1334.71424843424
10686,1703455.125
10688,2711730
10690,61502.16796875
10692,347097.3125
10695,304590.46875
10696,1396.21069335938
10697,178147.328125
10699,8182.72998046875
10702,3569.83740234375
10703,595384.875
10705,2013.43421770486
10706,163075.125
10709,469262.875
10710,NULL
10711,161117.140625
10713,16428558
10718,397573.71875
10719,535380.125
10720,10623150
10722,5515080.5
10723,94657992
10724,188209.6875
10726,96366.78125
10727,389233.21875
10728,567930.8125
10730,142434.5
10731,283643.3125
10733,5191.30419921875
10734,441479.96875
10735,86393.1484375
10738,10065686
10747,6398619.5
10748,2582853.25
10749,570749
10750,2008092.625
10752,34554.55859375
10753,1903567
10754,2699800.5
10755,2649269.25
10757,27116
10759,303361.1875
10760,223290.609375
10761,NULL
10762,12708342
10763,254633.34375
10765,51068.96875
10766,NULL
10770,4256.6904296875
10771,65230876
10772,10650664
10773,30102853.0550007
10779,12264266
10783,80404
10785,216151.078125
10787,717119.125
10788,16916.5326223776
10789,139458.5625
10792,6919.39546785014
10794,91847.4609375
10796,515472.65625
10797,528656.875
10798,6219
10800,38373.6953125
10801,2118.53881835938
10802,849.589651986449
10805,10176532.11
10806,989553.3125
10811,4309432
10814,131933
10815,2350.369140625
10818,195261.9375
10823,979413.0625
10824,569549.625
10830,264403.3125
10833,60035.7109375
10835,4760411.5
10836,35575.73046875
10844,16429420
10845,256217.390625
10847,32392.630859375
10848,9087.03031634446
10850,213608.875
10851,15265.890625
10852,5682420
10853,1843810.75
10856,424.538818359375
10860,3745520.5
10862,66549.6796875
10867,94656488
10870,43778.2890625
10871,4884101
10878,230772.359375
10879,2476153.75
10880,1865.45300292969
10881,30092.982421875
10886,2706712.25
10888,378.42
10891,3526
10892,11062.3603515625
10893,150612.984375
10894,191605.421875
10897,90149.7265625
10901,229526.4375
10904,193.892068167473
10905,792976.23
10907,16482.076171875
10908,144993.8125
10911,67756.5625
10912,48141
10919,4959187
10921,48020572
10923,54789528
10930,740257.75
10932,225263.984375
10935,2322665
10939,1067.89256198347
10941,2477610.75
10943,63791.5647208974
10944,6523651.5
10945,12308
10947,6727545
10948,232805.296875
10949,4082.81762695312
10951,1738.04345703125
10952,38814
10955,5029839.5
10956,370331.28125
10957,1053000
10958,155459.171875
10959,52495948
10965,10587.509765625
10967,1121536.25
10970,5125.12109375
10971,171722.40625
10973,221004.25
10975,1266633.5
10978,93177.265625
10980,264086.0625
10981,1055390.625
10982,1380.017578125
10984,3280000
10986,17092526
10987,NULL
10988,2712127
10989,30040.47265625
10991,299021.59375
10994,153298.828125
10995,2902667.75
10996,3924.25122070312
10997,153470.46875
10999,4430606
11000,377345.5625
11001,309672.03125
11002,1557.54406738281
11004,1376.42663574219
11006,26650148
11007,129443.8203125
11009,123559.4609375
11010,46697.00390625
11013,1072783.75
11014,5053.06494140625
11017,104550.8359375
11023,450246.6875
11027,787
11029,6237.701171875
11031,5101
11032,103885.9453125
11034,66965.4609375
11037,493.541748046875
11038,5979
11039,7481
11040,10795.0869140625
11041,419300.8125
11045,131422.65625
11047,6167
11048,57911704
11049,6631358
11050,379358
11051,965276
11052,96061.3828125
11053,34825.69140625
11054,264249.84375
11055,209345.59375
11056,2567.73095703125
11059,178134.40625
11060,264043.65625
11061,88757.0078125
11062,NULL
11070,44153696
11072,27095290
11073,111462.7734375
11076,309636.59375
11077,147408.578125
11081,6638000
11084,2765.189453125
11085,677677.4375
11086,86909.9609375
11089,11582.625
11091,6304531
11092,62955.55859375
11094,11162709
11095,272453.90625
11097,4110.01959779685
11098,435688.84375
11099,2252503.25
11100,NULL
11104,68722
11105,2171970.25
11106,447987.03
11107,1411106.875
11109,454887.53125
11112,414610.1875
11113,1782389.625
11117,838.526420908865
11119,6748103
11123,19
11124,492148.28125
11125,767229.365448054
11135,232603.796875
11140,4769755
11141,5458.30859375
11143,575814.125
11144,441315.8125
11147,147004598
11149,18729.9765625
11153,1087223.875
11155,1082715.75
11156,478075
11157,60035.7109375
11160,8413206
11161,971491.0625
11163,13588842
11165,57460.22265625
11167,644658.75
11168,189269.71875
11176,91847.0390625
11179,348952.09375
11184,10712.9912109375
11185,192002.484375
11187,1410688.25
11189,138968.421875
11190,83521.5703125
11192,390165.0625
11193,432573.1875
11194,104573.3515625
11199,376560.875
11201,2097.984375
11202,14037401
11204,220023.875
11205,654389.625
11206,1593.74499511719
11207,2322665
11208,1270708
11209,26632968
11214,977326.375
11215,1238735.125
11218,162971.324592423
11221,1039652.6875
11224,554691.8125
11226,351752.157199409
11228,NULL
11233,1615
11234,192040.6875
11235,16622.181640625
11236,473777.15625
11237,10980692
11238,190417.578125
11246,292914.03125
11248,399.154819904444
11249,4995.23291015625
11250,243564.6875
11252,292765.125
11256,27620.931640625
11261,186701.015625
11264,192473.21875
11265,87543.4375
11266,1278300
11267,170558.421875
11273,377229.8125
11274,653.972650640025
11275,23427.953125
11278,2322665
11280,76402.0390625
11282,3865.4365234375
11283,311901.59375
11284,1641745
11285,225274.640625
11288,1276079
11289,95868.21875
11291,6817391.5
11292,11803.1396484375
11293,955875.625
11294,4478843
11295,197353.734375
11296,1926817.375
11298,1410046.625
11299,594432.1875
11300,308559.1875
11302,1191171.375
11303,407270.6875
11304,2476153.75
11307,49045.72265625
11308,522.323567299752
11309,5183591
11315,365461.875
11317,81164.7772052137
11318,21393
11320,23528.6154861617
11321,44166.9765625
11325,3526
11326,490.416062166261
11327,478.189749295782
11330,91491.7890625
11333,NULL
11336,426210.8125
11338,1147555.5
11340,1412825.625
11341,30269.44140625
11342,68405.1640625
11345,435992.0625
11348,52215.8203125
11349,264008.4375
11350,441103.65625
11351,93876.4921875
11352,597268.625
11355,977326.375
11356,14820766
11358,178689.53125
11359,92418.96875
11363,8206
11364,2607432.25
11366,12124.173828125
11367,144131.625
11368,173405.140625
11370,8784664
11372,66965.4609375
11373,98929.09375
11376,18586.189453125
11378,4478230
11379,6767318.5
11381,27570.25
11383,75597.0859375
11384,173379.359375
11389,1583.05090332031
11390,332138.90625
11392,14949.561
11393,554136.9375
11394,16290.669921875
11395,264249.84375
11396,2044069.375
11398,51755.953125
11402,107557
11405,269530.9375
11409,NULL
11410,210453.625
11413,102903.5078125
11414,555708.3125
11415,286887.0625
11416,280521.78125
11417,320933.1875
11418,93175
11425,394745.59375
11429,431322.53125
11430,7334.58251953125
11431,80353.8984375
11432,96387
11433,59607.6328125
11434,355826.75
11436,834230.4375
11440,179292.78125
11441,292920
11442,455.6
11443,457236.96875
11445,2477213.75
11447,3853
11449,2716253.25
11450,2649269.25
11451,1290203.25
11453,11803.1396484375
11454,288157.71875
11456,292920
11459,1120887.625
11460,4812855
11470,185990.890625
11471,525619.5
11473,85216.5546875
11475,2477213.75
11476,1410373.25
11477,1418.32971191406
11480,302006.5
11484,2161476.25
11486,962863.3125
11489,17991312
11490,191.64143371582
11491,5232874.5
11492,1147233.875
11495,600148.0625
11500,119748.984375
11504,37221.7109375
11505,384603.125
11506,1702.693359375
11509,192665.453125
11511,114654.171875
11513,127455.8671875
11516,146570.734375
11518,1272.95031738281
11519,348636.96875
11522,338927.875
11531,1882333
11534,28592842
11536,843726.3125
11537,390217.09375
11540,155459.171875
11543,1566356.5
11546,609147.5
11549,979010.6875
11550,3891186.5
11551,628217.1875
11553,3929.875
11556,NULL
11558,13315
11559,296278.40625
11562,4937.06298828125
11563,292760.09375
11564,929564.25
11565,761675.125
11567,263136.15625
11570,492928.84375
11571,4075.87468247659
11573,528835.5625
11576,1911888.75
11577,138213.296875
11579,4087013.75
11582,264043.65625
11588,95569.7734375
11589,110519.3203125
11590,15133.1572265625
11592,538241.375
11593,318967.375
11594,1009303.75
11596,540919.5625
11597,792.62
11599,78454.0390625
11601,3052986.25
11604,306707.15625
11606,83898.9813682123
11611,1055390.625
11615,12976536
11618,2946031.5
11621,37991354.56
11623,2104652.25
11624,11836.919921875
11625,1413519.5
11626,4247551
11630,103167536
11631,91847.4609375
11633,424398.0625
11634,6254.072265625
11638,264292.25
11640,103722.21875
11641,191.64143371582
11642,2476153.75
11644,4881383.5
11648,3448.98890921055
11650,105994
11651,1347252.04225554
11654,9240.634765625
11655,4486.5156726869
11656,1644337.15190312
